id;Created Time;Nature operation;Type Co-emprunteur;Reste �� vivre mensuel;Taux d'apport;Revenus du foyer;Taux d'endettement;Immobilier;Apport global;Stage;d_eligible;instruit;Type de contrat;Profession;Domaine;age;civility;nb_enfants_charge;situation_familiale;regionName
5494;08/07/2018 14:23;--Achat d'une maison;Avec votre conjoint;597.0;12.5;1399.1;57.29;120000.0;15000.0;pre-qualified;1;0;CDD;Employe;Administration;30.0;Mme;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
862;04/02/2018 07:46;--Achat d'un appartement;Seul(e);2396.0;9.09;3000.0;20.13;88000.0;8000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5246;09/02/2018 10:49;--Achat d'une maison;Avec votre conjoint;2213.0;15.0;3498.64;36.74;200000.0;30000.0;pre-qualified;1;0;CDI;Employe;Banque / Finance / Assurance;34.0;Mme;1.0;Marie;Ile-de-France
4309;10/02/2019 19:49;--Achat d'un appartement;Seul(e);2361.0;16.67;3500.0;32.56;180000.0;30000.0;pre-qualified;0;0;;;;;M;;;Nord-Pas-de-Calais-Picardie
5543;28/03/2018 23:30;--Achat d'un appartement;Seul(e);2083.0;7.54;3200.0;34.93;199000.0;15000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
6609;20/08/2019 22:02;--Achat d'une maison;Seul(e);-1185.0;84.62;0.37;118537.35;260000.0;220000.0;pre-qualified;0;0;;En recherche d�۪emploi;;39.0;Mme;4.0;Celibataire;Auvergne-Rh̫ne-Alpes
703;01/04/2018 11:17;--Achat d'un appartement;Seul(e);2975.0;16.67;4500.0;33.89;300000.0;50000.0;pre-qualified;0;0;;;;;M;;;
6049;28/05/2019 12:32;--Achat d'un appartement;Avec votre conjoint;2276.0;20.0;2599.91;12.46;50000.0;10000.0;eligible;1;0;CDI;Cadre moyen;Administration;25.0;M;0.0;Marie;Ile-de-France
1494;06/01/2018 00:24;--Achat d'un appartement;Seul(e);2127.0;26.32;3000.0;29.12;190000.0;50000.0;pre-qualified;0;0;CDI;Employe;Industrie;44.0;M;3.0;Marie;
5158;10/06/2019 00:50;--Achat d'une maison;Seul(e);1896.0;16.67;2665.57;28.87;150000.0;25000.0;eligible;1;0;CDI;Technicien;Industrie;30.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
7918;29/05/2019 00:09;--Achat d'une maison;Avec votre conjoint;-457.0;31.03;1083.26;142.22;290000.0;90000.0;pre-qualified;0;0;CDI;Ouvrier;B̢timent;41.0;M;3.0;Marie;
5604;20/08/2018 22:00;--Achat d'une maison;Avec votre conjoint;2194.0;40.0;3332.79;34.17;200000.0;80000.0;cancelled;1;0;CDI;Employe;Autre;41.0;M;3.0;Marie;Ile-de-France
2169;01/07/2019 00:09;--Achat d'une maison;Avec votre conjoint;1326.0;33.33;1999.74;33.69;90000.0;30000.0;eligible;1;0;;;;33.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
4334;22/08/2018 18:49;--Achat d'un appartement;Seul(e);715.0;33.33;1500.0;52.39;150000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4864;24/10/2018 15:46;--Achat d'un appartement;Seul(e);412.0;2.0;1300.0;68.35;150000.0;3000.0;pre-qualified;0;0;CDI;Ouvrier;Industrie;38.0;M;5.0;Marie;
4474;02/09/2018 20:03;--Achat d'un immeuble;Seul(e);1121.0;10.0;3122.85;64.1;300000.0;30000.0;pre-qualified;0;0;CDI;Employe;Gestion / Comptabilite;28.0;M;0.0;Celibataire;La Reunion
2793;07/06/2019 08:41;--Achat d'un appartement;Seul(e);-324.0;2.5;2000.0;116.21;400000.0;10000.0;pre-qualified;0;0;;;;;M;;;La Reunion
5651;25/07/2019 22:27;--Achat d'un appartement;Seul(e);855.0;5.0;2000.0;57.27;200000.0;10000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
622;20/02/2019 07:42;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;36.0;M;2.0;Marie;Ile-de-France
2712;11/10/2018 12:19;--Achat d'une maison;Seul(e);707.0;0.53;3459.67;82.53;375000.0;2000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;0.0;Celibataire;Ile-de-France
7301;28/04/2019 08:41;--Achat d'un appartement;Seul(e);1195.0;61.86;1832.59;34.78;194000.0;120000.0;eligible;1;0;CDI;Employe;Tourisme;43.0;Mme;2.0;Instance de divorce;Ile-de-France
5235;11/03/2019 11:11;--Achat d'un appartement;Avec votre conjoint;4429.0;15.01;6499.88;31.86;413000.0;62000.0;eligible;1;0;CDI;Cadre moyen;B̢timent;34.0;M;1.0;Marie;Ile-de-France
7261;09/06/2019 00:42;--Achat d'une maison;Avec votre conjoint;3630.0;4.0;5415.25;32.96;250000.0;10000.0;pre-qualified;0;0;CDI;Employe;Sante;39.0;Mme;3.0;Marie;Ile-de-France
3539;14/03/2019 10:38;--Achat d'un appartement;Seul(e);606.0;0.0;2100.0;71.16;250000.0;0.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
1992;14/04/2018 16:46;--Achat d'un appartement;Avec votre conjoint;585.0;25.0;1624.22;63.95;180000.0;45000.0;pre-qualified;0;0;CDI;Employe;Commerce;36.0;M;0.0;Marie;Ile-de-France
6775;26/08/2019 22:06;--Achat d'une maison;Seul(e);489.0;0.83;1385.09;64.65;120000.0;1000.0;cancelled;0;0;CDI;Ouvrier;Autre;32.0;M;0.0;Celibataire;Bourgogne-Franche-Comte
6127;08/10/2018 13:00;--Achat d'une maison;Seul(e);709.0;27.59;1367.79;65.79;145000.0;40000.0;pre-qualified;0;0;CDI;Employe;Informatique;35.0;Mlle;0.0;Celibataire;Ile-de-France
2513;10/07/2019 13:08;--Achat d'une maison;Avec votre conjoint;0.0;10.0;2679.84;100.0;400000.0;40000.0;pre-qualified;0;0;;;;32.0;M;2.0;Union libre;La Reunion
5863;10/09/2018 22:17;--Achat d'une maison;Seul(e);-3343.0;10.0;0.37;334337.37;500000.0;50000.0;pre-qualified;0;0;CDI;Medecin;Sante;59.0;M;3.0;Marie;Ile-de-France
7938;20/12/2018 11:19;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;38.0;M;3.0;Marie;Ile-de-France
6819;24/04/2019 12:53;--Achat d'une maison;Seul(e);540.0;13.0;1313.74;58.88;50000.0;6500.0;pre-qualified;0;0;CDI;Employe;Securite;31.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
1861;20/01/2018 19:57;--Achat d'un appartement;Seul(e);1512.0;22.09;2600.0;41.88;226300.0;50000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
2027;16/04/2018 10:50;--Achat d'une maison;Avec votre conjoint;3164.0;17.53;4708.21;32.79;308000.0;54000.0;Cloture;1;1;;Gerant de societe;Informatique;36.0;Mme;2.0;Marie;Provence-Alpes-C̫te d'Azur
677;16/08/2018 14:54;--Achat d'une maison;Avec votre conjoint;3492.0;12.5;4811.21;27.41;200000.0;25000.0;Exclus;0;0;CDI;Cadre superieur;Environnement;36.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
5184;20/05/2019 15:11;--Achat d'une maison;Seul(e);2859.0;15.19;4249.53;32.72;270000.0;41000.0;eligible;1;0;CDI;Enseignant;Enseignement/Recherche;42.0;Mme;2.0;Instance de divorce;Bourgogne-Franche-Comte
82;11/04/2018 17:41;--Achat d'une maison;Avec votre conjoint;3352.0;39.22;4569.6;26.86;255000.0;100000.0;Mandate;1;0;CDI;Employe;Industrie;37.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
2341;22/04/2019 11:19;--Achat d'un appartement;Seul(e);458.0;20.0;1200.0;61.86;150000.0;30000.0;pre-qualified;0;0;;;;;Mme;;;Normandie
3355;11/11/2018 09:17;--Achat d'un appartement;Seul(e);3351.0;16.0;4599.26;27.14;250000.0;40000.0;cancelled;1;0;CDI;Technicien;Industrie;37.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
1966;30/10/2018 22:41;--Achat d'un appartement;Seul(e);648.0;10.0;2000.0;67.63;200000.0;20000.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
6088;29/06/2018 11:38;--Achat d'une maison;Avec votre conjoint;1596.0;7.37;2915.85;45.26;190000.0;14000.0;pre-qualified;0;0;CDI;Enseignant;Enseignement/Recherche;56.0;M;2.0;Marie;Normandie
5166;30/08/2019 14:02;--Achat d'une maison;Avec votre conjoint;4599.0;15.63;6235.53;37.05;320000.0;50000.0;pre-qualified;0;0;CDI;Cadre superieur;Banque / Finance / Assurance;33.0;M;2.0;Marie;Ile-de-France
2302;21/06/2019 15:04;--Achat d'une maison;Avec votre conjoint;4461.0;33.33;7082.98;37.02;300000.0;100000.0;pre-qualified;0;0;;;;43.0;M;3.0;Marie;Alsace-Champagne-Ardenne-Lorraine
5641;29/09/2018 18:49;--Achat d'une maison;Avec votre conjoint;4292.0;13.33;6206.35;30.84;300000.0;40000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;52.0;M;3.0;Marie;Ile-de-France
1367;26/03/2018 18:46;--Achat d'une maison;Seul(e);1205.0;43.64;1832.73;34.25;137500.0;60000.0;eligible;1;0;CDI;Employe;Fonction Publique;41.0;Mme;2.0;Marie;Bourgogne-Franche-Comte
3545;11/07/2018 12:15;--Achat d'une maison;Seul(e);-828.0;36.36;0.7;82869.66;165000.0;60000.0;pre-qualified;0;0;;Commer̤ant;Commerce;55.0;M;3.0;Marie;Ile-de-France
4039;02/01/2018 04:39;--Achat d'un appartement;Avec votre conjoint;1213.0;33.33;1999.02;39.3;150000.0;50000.0;cancelled;1;0;CDI;Employe;Commerce;38.0;M;1.0;Marie;Auvergne-Rh̫ne-Alpes
3204;04/04/2019 14:46;--Achat d'une maison;Avec votre conjoint;2921.0;19.11;4432.25;51.57;314000.0;60000.0;pre-qualified;0;0;CDI;Cadre superieur;Industrie;41.0;Mme;1.0;Marie;Ile-de-France
908;17/04/2018 16:41;--Achat d'une maison;Avec votre conjoint;1825.0;7.5;3211.35;43.16;200000.0;15000.0;cancelled;1;0;CDI;Ouvrier;Autre;39.0;M;2.0;Marie;Ile-de-France
341;20/07/2018 11:49;--Achat d'un appartement;Seul(e);2527.0;19.44;3161.0;20.05;72000.0;14000.0;cancelled;1;0;CDI;Technicien;Autre;32.0;M;0.0;Celibataire;Ile-de-France
545;21/02/2018 00:00;--Achat d'un appartement;Seul(e);950.0;13.33;1750.0;45.73;150000.0;20000.0;pre-qualified;0;0;;;;;M;;;Centre-Val de Loire
6040;21/03/2019 12:37;--Achat d'un appartement;Seul(e);1032.0;16.67;2250.0;54.16;240000.0;40000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
4758;10/02/2018 18:45;--Achat d'une maison;Avec votre conjoint;78416.0;16.0;79999.83;158383.31;250000.0;40000.0;pre-qualified;0;0;;Profession liberale;Informatique;47.0;M;4.0;Marie;Ile-de-France
232;02/08/2019 10:42;--Achat d'une maison;Avec votre conjoint;5354.0;15.79;6332.17;32.62;190000.0;30000.0;pre-qualified;1;0;;;;32.0;M;0.0;Marie;Ile-de-France
4436;13/06/2019 18:34;--Achat d'une maison;Avec votre conjoint;-835.0;8.33;0.67;83566.68;120000.0;10000.0;pre-qualified;0;0;;Gerant de societe;Securite;44.0;M;4.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
6914;23/06/2019 03:57;;Seul(e);;0.0;0.0;;;;pre-qualified;1;0;;;;;;;;Ile-de-France
5895;15/10/2018 14:56;--Achat d'un appartement;Avec votre conjoint;6677.0;20.0;6995.12;13.23;50000.0;10000.0;cancelled;1;0;CDI;Cadre moyen;Banque / Finance / Assurance;31.0;M;0.0;Marie;Nord-Pas-de-Calais-Picardie
5805;05/07/2019 10:39;--Achat d'un appartement;Seul(e);13892.0;1.33;15000.0;7.39;150000.0;2000.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
3313;23/02/2019 21:27;--Achat d'un appartement;Seul(e);1352.0;0.0;1800.0;24.94;20000.0;0.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7101;18/05/2019 19:41;--Achat d'une maison;Avec votre conjoint;2348.0;20.83;3082.96;23.84;120000.0;25000.0;eligible;1;0;CDI;Cadre moyen;Informatique;34.0;M;3.0;Marie;Alsace-Champagne-Ardenne-Lorraine
3750;28/06/2019 11:47;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;41.0;M;3.0;Marie;Ile-de-France
2866;24/06/2019 12:56;--Achat d'un appartement;Avec votre conjoint;5489.0;16.67;5879.02;6.63;60000.0;10000.0;eligible;1;0;CDI;Militaire / Gendarme;Fonction Publique;32.0;M;1.0;Marie;Ile-de-France
5350;22/01/2019 02:17;--Achat d'un appartement;Seul(e);2150.0;6.67;3000.0;28.36;150000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;Auvergne-Rh̫ne-Alpes
4885;22/08/2018 00:57;--Achat d'un appartement;Seul(e);2484.0;20.0;4000.0;37.91;250000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Nord-Pas-de-Calais-Picardie
1836;01/03/2018 21:11;--Achat d'une maison;Avec votre conjoint;12206.0;42.0;13332.93;8.45;250000.0;105000.0;cancelled;1;0;CDI;Medecin;Sante;40.0;Mme;3.0;Marie;Ile-de-France
6346;13/03/2019 17:21;--Achat d'un appartement;Avec votre conjoint;1802.0;44.0;2915.85;38.2;250000.0;110000.0;pre-qualified;0;0;;Gerant de societe;B̢timent;49.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
1686;08/05/2018 23:16;--Achat d'un appartement;Seul(e);2032.0;2.4;3500.0;41.96;250000.0;6000.0;pre-qualified;0;0;CDI;Employe;B̢timent;28.0;M;0.0;Union libre;Aquitaine-Limousin-Poitou-Charentes
2480;25/03/2018 20:09;--Achat d'un appartement;Seul(e);2215.0;16.67;2978.02;25.61;120000.0;20000.0;cancelled;1;0;CDI;Cadre moyen;Transport;38.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
6479;25/06/2019 09:51;--Achat d'une maison;Avec votre conjoint;3151.0;16.67;4999.41;36.97;300000.0;50000.0;eligible;1;0;CDI;Medecin;Sante;40.0;M;3.0;Marie;Alsace-Champagne-Ardenne-Lorraine
4851;07/04/2019 21:14;--Achat d'un appartement;Seul(e);1687.0;17.05;2582.94;34.69;176000.0;30000.0;eligible;1;0;CDI;Cadre moyen;Gestion / Comptabilite;33.0;M;0.0;Celibataire;Ile-de-France
3707;02/10/2018 12:47;--Achat d'un appartement;Avec votre conjoint;6831.0;30.0;8332.43;18.02;200000.0;60000.0;eligible;1;0;CDI;Employe;Marketing / Communication;36.0;M;0.0;Marie;Ile-de-France
690;13/02/2019 13:41;--Achat d'un appartement;Seul(e);1533.0;40.0;2299.4;33.32;200000.0;80000.0;eligible;1;0;CDI;Employe;Autre;28.0;M;0.0;Celibataire;Ile-de-France
4635;31/05/2019 13:40;--Achat d'un appartement;Seul(e);1749.0;0.0;2100.0;16.76;15000.0;0.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
5986;13/12/2018 11:28;--Achat d'une maison;Avec votre conjoint;1639.0;59.52;2499.36;34.41;252000.0;150000.0;eligible;1;0;;;;42.0;M;4.0;Marie;Ile-de-France
873;25/06/2018 22:54;--Achat d'un appartement;Seul(e);1507.0;0.0;2600.0;42.06;150000.0;0.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7452;22/05/2018 11:45;--Achat d'un appartement;Seul(e);2149.0;32.5;3000.0;28.38;200000.0;65000.0;pre-qualified;0;0;CDI;Cadre moyen;Commerce;35.0;M;1.0;Marie;Ile-de-France
1978;22/04/2019 11:54;--Achat d'un appartement;Seul(e);2723.0;16.0;4000.0;31.94;250000.0;40000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5879;04/06/2019 09:04;--Achat d'un appartement;Seul(e);1885.0;5.13;3000.0;37.2;195000.0;10000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
869;08/01/2018 16:25;--Achat d'un appartement;Seul(e);2158.0;18.92;3079.55;29.92;185000.0;35000.0;Accepte;1;0;CDI;Cadre moyen;Gestion / Comptabilite;32.0;Mme;0.0;Celibataire;Ile-de-France
2757;16/05/2019 18:31;--Achat d'une maison;Dans le cadre d'une SCI;905.0;50.0;1207.48;25.04;70000.0;35000.0;eligible;1;0;CDI;Employe;Commerce;32.0;M;0.0;Marie;Ile-de-France
7920;16/08/2018 18:05;--Achat d'un appartement;Seul(e);1685.0;20.0;2539.35;33.64;140000.0;28000.0;eligible;1;0;CDI;Employe;Marketing / Communication;32.0;M;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
2268;11/02/2019 19:06;--Achat d'un appartement;Avec votre conjoint;2855.0;25.0;3524.54;32.42;80000.0;20000.0;pre-qualified;1;0;;Gerant de societe;Commerce;50.0;M;1.0;Marie;La Reunion
496;09/01/2018 15:14;--Achat d'un appartement;Avec votre conjoint;8869.0;25.0;9999.79;11.31;200000.0;50000.0;Cloture;1;1;;Profession liberale;Sante;30.0;Mme;0.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
7677;29/04/2019 20:41;--Achat d'un appartement;Seul(e);1970.0;15.0;2500.0;21.2;80000.0;12000.0;Exclus;0;0;CDI;Cadre moyen;Autre;32.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
6043;09/07/2019 09:56;--Achat d'un appartement;Seul(e);-2838.0;0.0;840.0;437.92;500000.0;0.0;pre-qualified;0;0;;;;;Mme;;;La Reunion
3017;20/07/2019 21:18;--Achat d'une maison;Avec votre conjoint;2465.0;14.29;3122.77;35.52;70000.0;10000.0;pre-qualified;0;0;;;;41.0;M;5.0;Marie;Normandie
3693;11/08/2019 21:48;--Achat d'un appartement;Seul(e);1513.0;12.2;2000.0;24.39;82000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;Auvergne-Rh̫ne-Alpes
430;24/04/2018 11:32;--Achat d'un appartement;Avec votre conjoint;6547.0;15.54;8875.09;28.9;376000.0;60000.0;Cloture;1;1;CDI;Cadre superieur;Autre;36.0;M;2.0;Marie;Ile-de-France
1539;08/07/2019 15:22;--Achat d'une maison;Seul(e);2157.0;15.04;2515.61;14.25;66500.0;10000.0;eligible;1;0;;;;30.0;M;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
7639;17/02/2019 10:54;--Achat d'un appartement;Seul(e);246.0;6.67;1300.0;81.11;150000.0;10000.0;pre-qualified;0;0;;;;;M;;;Centre-Val de Loire
5761;26/01/2018 20:41;--Achat d'un appartement;Seul(e);3179.0;2.17;4000.0;20.54;138000.0;3000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
4461;18/04/2019 22:24;--Achat d'une maison;Avec votre conjoint;1169.0;31.58;1786.32;34.54;114000.0;36000.0;eligible;1;0;CDI;Employe;Fonction Publique;51.0;Mme;1.0;Marie;Provence-Alpes-C̫te d'Azur
3135;01/11/2018 11:06;--Achat d'un appartement;Seul(e);-405.0;30.0;0.98;40597.68;50000.0;15000.0;pre-qualified;0;0;interimaire;Ouvrier;Industrie;46.0;M;6.0;Marie;Ile-de-France
6428;08/10/2018 12:53;--Achat d'un appartement;Seul(e);704.0;13.33;1500.0;53.1;150000.0;20000.0;pre-qualified;0;0;;;;;M;;;Centre-Val de Loire
5976;12/02/2019 12:50;--Achat d'une maison;Avec votre conjoint;2283.0;45.0;3165.8;27.88;200000.0;90000.0;eligible;1;0;CDI;Employe;Import / Export;26.0;Mlle;0.0;Celibataire;Provence-Alpes-C̫te d'Azur
3166;17/02/2018 16:04;--Achat d'un appartement;Seul(e);758.0;12.37;1400.0;45.89;97000.0;12000.0;pre-qualified;0;0;;;;;Mlle;;;Nord-Pas-de-Calais-Picardie
942;05/04/2018 21:02;--Achat d'une maison;Avec votre conjoint;-1250.0;6.67;833.45;250.11;300000.0;20000.0;pre-qualified;0;0;CDD;Cadre moyen;Sante;25.0;Mme;0.0;Marie;Ile-de-France
3058;21/07/2018 15:45;--Achat d'une maison;Avec votre conjoint;2193.0;83.31;2582.83;15.09;212465.0;177000.0;Exclus;0;0;CDI;Employe;Services Juridiques;35.0;Mme;2.0;Marie;Ile-de-France
3309;01/07/2019 21:13;--Achat d'un appartement;Seul(e);1006.0;0.01;2500.0;59.76;250000.0;30.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
6670;21/11/2018 13:20;--Achat d'une maison;Avec votre conjoint;2507.0;41.67;3074.11;18.44;120000.0;50000.0;eligible;1;0;CDI;Employe;Fonction Publique;34.0;M;3.0;Marie;Ile-de-France
6309;30/12/2018 17:52;--Achat d'une maison;Seul(e);-621.0;52.0;358.57;273.62;250000.0;130000.0;pre-qualified;0;0;CDI;Entrepreneur individuel;Transport;55.0;M;5.0;Marie;Ile-de-France
864;03/05/2019 13:20;--Achat d'un appartement;Seul(e);2033.0;2.0;3500.0;41.92;250000.0;5000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
3313;23/02/2019 21:27;--Achat d'un appartement;Seul(e);1352.0;0.0;1800.0;24.94;20000.0;0.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5808;06/06/2019 20:09;--Achat d'une maison;Seul(e);642.0;26.56;1499.47;57.16;150600.0;40000.0;cancelled;0;0;;;;26.0;M;0.0;Celibataire;Normandie
199;10/07/2018 17:44;--Achat d'une maison;Avec votre conjoint;3452.0;33.33;4998.33;30.93;300000.0;100000.0;Mandate;1;0;CDI;Commercial;Services aux entreprises;30.0;Mme;0.0;Marie;Ile-de-France
2599;23/03/2019 20:09;--Achat d'un garage;Avec votre parent;-1172.0;27.78;-166.35;740.79;180000.0;50000.0;pre-qualified;0;0;CDI;Employe;Industrie;37.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
1935;01/03/2018 16:27;--Achat d'une maison;Avec votre conjoint;3250.0;16.67;4832.91;32.75;300000.0;50000.0;pre-qualified;0;0;CDI;Medecin;Sante;44.0;M;3.0;Marie;Normandie
5221;11/06/2019 05:37;--Achat d'une maison;Avec votre conjoint;2966.0;24.0;4415.55;32.83;250000.0;60000.0;eligible;1;0;CDI;Employe;Autre;34.0;Mme;2.0;Marie;Ile-de-France
363;13/04/2018 18:06;--Achat d'une maison;Avec votre conjoint;2493.0;15.0;3904.92;36.16;220000.0;33000.0;pre-qualified;1;0;CDI;Cadre superieur;Informatique;36.0;M;3.0;Marie;Ile-de-France
4072;03/01/2018 13:09;--Achat d'un appartement;Avec votre conjoint;3688.0;20.0;5165.91;28.61;300000.0;60000.0;cancelled;1;0;CDI;Cadre moyen;Transport;39.0;M;2.0;Marie;Ile-de-France
4897;30/03/2019 05:19;--Achat d'un terrain avec financement de la construction;Avec votre conjoint;3110.0;20.0;4715.49;34.04;250000.0;50000.0;eligible;1;0;CDI;Cadre moyen;Informatique;32.0;M;2.0;Marie;Aquitaine-Limousin-Poitou-Charentes
894;17/04/2019 16:59;--Achat d'un appartement;Seul(e);1401.0;20.0;1851.71;34.88;50000.0;10000.0;cancelled;1;0;CDI;Employe;Gestion / Comptabilite;26.0;Mme;0.0;Celibataire;Alsace-Champagne-Ardenne-Lorraine
1669;14/03/2018 14:19;--Achat d'une maison;Seul(e);2092.0;6.82;3624.77;42.28;220000.0;15000.0;pre-qualified;0;0;CDI;Cadre moyen;Banque / Finance / Assurance;34.0;Mme;0.0;Celibataire;Ile-de-France
7526;10/12/2018 19:30;--Achat d'un appartement;Seul(e);1372.0;25.0;2300.0;40.38;200000.0;50000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
6631;08/04/2018 19:56;--Achat d'un terrain avec financement de la construction;Avec votre conjoint;1782.0;0.0;3999.73;55.44;300000.0;;Exclus;0;0;CDI;Cadre superieur;Commerce;39.0;Mme;4.0;Marie;Ile-de-France
1776;17/07/2019 15:19;--Achat d'un appartement;Seul(e);2959.0;4.81;4500.0;34.27;270000.0;13000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3926;30/06/2019 18:26;--Achat d'un appartement;Seul(e);2278.0;5.0;3000.0;24.09;100000.0;5000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
625;09/01/2018 00:01;--Achat d'un appartement;Avec votre conjoint;4057.0;20.0;4667.99;30.48;100000.0;20000.0;cancelled;1;0;CDI;Cadre moyen;Banque / Finance / Assurance;34.0;M;2.0;Marie;Ile-de-France
5268;09/08/2019 14:56;--Achat d'un appartement;Avec votre conjoint;2323.0;15.34;2901.18;34.36;88000.0;13500.0;eligible;1;0;CDI;Employe;Gestion / Comptabilite;34.0;Mme;2.0;Marie;Provence-Alpes-C̫te d'Azur
2402;25/04/2019 19:18;--Achat d'un appartement;Seul(e);-524.0;30.0;560.22;193.61;200000.0;60000.0;eligible;1;0;;Gerant de societe;Informatique;47.0;M;2.0;Marie;Ile-de-France
7406;25/06/2019 13:29;--Achat d'une maison;Avec votre conjoint;730.0;10.0;2082.78;64.94;200000.0;20000.0;eligible;1;0;CDI;Cadre moyen;Industrie;42.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
1948;28/03/2018 08:53;--Achat d'un appartement;Avec votre conjoint;2404.0;16.67;3357.87;28.41;150000.0;25000.0;cancelled;1;0;CDI;Technicien;Environnement;27.0;M;0.0;Celibataire;Ile-de-France
7650;14/07/2018 18:55;--Achat d'une maison;Avec votre conjoint;552.0;40.0;1732.99;68.15;250000.0;100000.0;pre-qualified;0;0;CDI;Employe;Administration;50.0;M;2.0;Marie;Provence-Alpes-C̫te d'Azur
4609;14/09/2018 09:45;--Achat d'un appartement;Avec votre conjoint;2436.0;33.08;2999.74;18.79;105800.0;35000.0;eligible;1;0;CDI;Cadre moyen;Commerce;36.0;M;1.0;Marie;Ile-de-France
5984;21/03/2019 14:14;--Achat d'un appartement;Seul(e);2850.0;9.52;4000.0;28.76;210000.0;20000.0;pre-qualified;0;0;CDI;Employe;Industrie;28.0;Mme;0.0;Marie;Ile-de-France
2329;08/05/2018 13:16;--Achat d'une maison;Avec votre conjoint;3120.0;35.71;3832.81;18.6;140000.0;50000.0;eligible;1;0;CDI;Employe;Commerce;42.0;Mme;1.0;Marie;Provence-Alpes-C̫te d'Azur
1835;08/05/2018 20:47;--Achat d'une maison;Avec votre conjoint;3840.0;20.0;5915.34;44.47;350000.0;70000.0;pre-qualified;0;0;CDI;Cadre moyen;Services aux entreprises;35.0;M;2.0;Marie;Ile-de-France
7647;21/02/2018 16:25;--Achat d'un appartement;Seul(e);1291.0;5.0;2000.0;35.49;100000.0;5000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
4113;20/08/2019 10:32;--Achat d'un appartement;Seul(e);1188.0;14.29;3000.0;60.43;350000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
3425;01/08/2018 23:52;--Achat d'un appartement;Seul(e);2423.0;16.0;3700.0;34.53;250000.0;40000.0;pre-qualified;0;0;CDI;Cadre moyen;Industrie;35.0;M;1.0;Marie;Ile-de-France
3101;23/04/2019 18:30;--Achat d'une maison;Avec votre conjoint;6705.0;40.0;8999.54;25.49;500000.0;200000.0;eligible;1;0;non salarie;Entrepreneur individuel;Informatique;36.0;M;0.0;Marie;Ile-de-France
6763;13/04/2019 05:57;--Achat d'un appartement;Seul(e);1928.0;8.0;2800.0;31.15;125000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;La Reunion
